chemical	name	molecular_weight	SMILES_string
CIDs54749268	N-[1,1,1,3,3,3-hexadeuterio-2-[5-hydroxy-6-oxo-4-[(2,3,5,6-tetradeuterio-4-fluorophenyl)methylcarbamoyl]-1-(trideuteriomethyl)pyrimidin-2-yl]propan-2-yl]-5-methyl-1,3,4-oxadiazole-2-carboxamide	457.496446	CC1=NN=C(O1)C(=O)NC(C)(C)C2=NC(=C(C(=O)N2C)O)C(=O)NCC3=CC=C(C=C3)F
CIDs54749269	N-[1,1,1,3,3,3-hexadeuterio-2-[4-[[dideuterio-(2,3,5,6-tetradeuterio-4-fluorophenyl)methyl]carbamoyl]-5-hydroxy-1-methyl-6-oxopyrimidin-2-yl]propan-2-yl]-5-methyl-1,3,4-oxadiazole-2-carboxamide	456.490285	CC1=NN=C(O1)C(=O)NC(C)(C)C2=NC(=C(C(=O)N2C)O)C(=O)NCC3=CC=C(C=C3)F
CIDs54749270	N-[2-[4-[[dideuterio-(2,3,5,6-tetradeuterio-4-fluorophenyl)methyl]carbamoyl]-5-hydroxy-6-oxo-1-(trideuteriomethyl)pyrimidin-2-yl]propan-2-yl]-5-methyl-1,3,4-oxadiazole-2-carboxamide	453.471799	CC1=NN=C(O1)C(=O)NC(C)(C)C2=NC(=C(C(=O)N2C)O)C(=O)NCC3=CC=C(C=C3)F
CIDs54749271	N-[1,1,1,3,3,3-hexadeuterio-2-[5-hydroxy-6-oxo-4-[(2,3,5,6-tetradeuterio-4-fluorophenyl)methylcarbamoyl]-1-(trideuteriomethyl)pyrimidin-2-yl]propan-2-yl]-5-(trideuteriomethyl)-1,3,4-oxadiazole-2-carboxamide	460.514932	CC1=NN=C(O1)C(=O)NC(C)(C)C2=NC(=C(C(=O)N2C)O)C(=O)NCC3=CC=C(C=C3)F
CIDs54749272	N-[2-[4-[[dideuterio-(2,3,5,6-tetradeuterio-4-fluorophenyl)methyl]carbamoyl]-5-hydroxy-6-oxo-1-(trideuteriomethyl)pyrimidin-2-yl]propan-2-yl]-5-(trideuteriomethyl)-1,3,4-oxadiazole-2-carboxamide	456.490285	CC1=NN=C(O1)C(=O)NC(C)(C)C2=NC(=C(C(=O)N2C)O)C(=O)NCC3=CC=C(C=C3)F
CIDs54749273	SCHEMBL13302585	459.50877	CC1=NN=C(O1)C(=O)NC(C)(C)C2=NC(=C(C(=O)N2C)O)C(=O)NCC3=CC=C(C=C3)F
CIDs54749582	SCHEMBL13323815	355.425367	CC1=CN=C(S1)NC(=O)C2=C(C3=CC=CC=C3S(=O)(=O)N2C)O
CIDs54749603	(4R,4aR,5aR,12aR)-4,7-bis(dimethylamino)-1,10,11,12a-tetrahydroxy-3,12-dioxo-4a,5,5a,6-tetrahydro-4H-tetracene-2-carboxamide	457.47638	CN(C)C1C2CC3CC4=C(C=CC(=C4C(=C3C(=O)C2(C(=C(C1=O)C(=O)N)O)O)O)O)N(C)C
CIDs54749604	SCHEMBL2539	457.47638	CN(C)C1C2CC3CC4=C(C=CC(=C4C(=C3C(=O)C2(C(=C(C1=O)C(=O)N)O)O)O)O)N(C)C
CIDs54750045	3,4,6-trideuterio-N-[3-[(1R)-1-[(2R)-4-hydroxy-6-keto-2-phenethyl-2-propyl-3H-pyran-5-yl]propyl]phenyl]-5-(trifluoromethyl)pyridine-2-sulfonamide	605.682815	CCCC1(CC(=C(C(=O)O1)C(CC)C2=CC(=CC=C2)NS(=O)(=O)C3=NC=C(C=C3)C(F)(F)F)O)CCC4=CC=CC=C4
CIDs54750162	SCHEMBL13323813	358.443852	CC1=CN=C(S1)NC(=O)C2=C(C3=CC=CC=C3S(=O)(=O)N2C)O
CIDs54750163	SCHEMBL13323814	356.431529	CC1=CN=C(S1)NC(=O)C2=C(C3=CC=CC=C3S(=O)(=O)N2C)O
CIDs54750164	SCHEMBL13323810	355.425367	CC1=CN=C(S1)NC(=O)C2=C(C3=CC=CC=C3S(=O)(=O)N2C)O
CIDs54750165	SCHEMBL13323811	359.450014	CC1=CN=C(S1)NC(=O)C2=C(C3=CC=CC=C3S(=O)(=O)N2C)O
CIDs54750166	4-hydroxy-2-methyl-1,1-dioxo-N-[5-(trideuteriomethyl)thiazol-2-yl]-1$l^{6},2-benzothiazine-3-carboxamide	354.419205	CC1=CN=C(S1)NC(=O)C2=C(C3=CC=CC=C3S(=O)(=O)N2C)O
CIDs54750167	5,6,7,8-tetradeuterio-4-hydroxy-2-methyl-1,1-dioxo-N-[5-(trideuteriomethyl)thiazol-2-yl]-1$l^{6},2-benzothiazine-3-carboxamide	358.443852	CC1=CN=C(S1)NC(=O)C2=C(C3=CC=CC=C3S(=O)(=O)N2C)O
CIDs54750168	4-hydroxy-1,1-dioxo-2-(trideuteriomethyl)-N-[5-(trideuteriomethyl)thiazol-2-yl]-1$l^{6},2-benzothiazine-3-carboxamide	357.437691	CC1=CN=C(S1)NC(=O)C2=C(C3=CC=CC=C3S(=O)(=O)N2C)O
CIDs54750169	5,6,7,8-tetradeuterio-4-hydroxy-1,1-dioxo-2-(trideuteriomethyl)-N-[5-(trideuteriomethyl)thiazol-2-yl]-1$l^{6},2-benzothiazine-3-carboxamide	361.462338	CC1=CN=C(S1)NC(=O)C2=C(C3=CC=CC=C3S(=O)(=O)N2C)O
CIDs54750170	5,6,7,8-tetradeuterio-N-[4-deuterio-5-(trideuteriomethyl)thiazol-2-yl]-4-hydroxy-2-methyl-1,1-dioxo-1$l^{6},2-benzothiazine-3-carboxamide	359.450014	CC1=CN=C(S1)NC(=O)C2=C(C3=CC=CC=C3S(=O)(=O)N2C)O
CIDs54750171	N-[4-deuterio-5-(trideuteriomethyl)thiazol-2-yl]-4-hydroxy-1,1-dioxo-2-(trideuteriomethyl)-1$l^{6},2-benzothiazine-3-carboxamide	358.443852	CC1=CN=C(S1)NC(=O)C2=C(C3=CC=CC=C3S(=O)(=O)N2C)O
CIDs54750172	5,6,7,8-tetradeuterio-N-[4-deuterio-5-(trideuteriomethyl)thiazol-2-yl]-4-hydroxy-1,1-dioxo-2-(trideuteriomethyl)-1$l^{6},2-benzothiazine-3-carboxamide	362.4685	CC1=CN=C(S1)NC(=O)C2=C(C3=CC=CC=C3S(=O)(=O)N2C)O
CIDs54750177	(4R,4aR,5aR,6S,12aR)-4-(dimethylamino)-1,6,10,11,12a-pentahydroxy-6-methyl-3,12-dioxo-4,4a,5,5a-tetrahydrotetracene-2-carboxamide	444.43456	CC1(C2CC3C(C(=O)C(=C(C3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C)O
CIDs54750204	CID11354606	729.89656	CC1CC2CCC3C(=C)CC(O3)CCC45CC6C(O4)C7C(O6)C(O5)C8C(O7)CCC(O8)CC(=O)CC9C(CC(C1=C)O2)OC(C9OC)CC(CN)O
CIDs54750395	N-[3-[1-[4-hydroxy-6-oxo-2-propyl-2-(1,1,2,2-tetradeuterio-2-phenylethyl)-3H-pyran-5-yl]propyl]phenyl]-5-(trifluoromethyl)pyridine-2-sulfonamide	606.688977	CCCC1(CC(=C(C(=O)O1)C(CC)C2=CC(=CC=C2)NS(=O)(=O)C3=NC=C(C=C3)C(F)(F)F)O)CCC4=CC=CC=C4
CIDs54750396	N-[3-[1-[2-(1,1,2,2,3,3-hexadeuteriopropyl)-4-hydroxy-6-keto-2-phenethyl-3H-pyran-5-yl]propyl]phenyl]-5-(trifluoromethyl)pyridine-2-sulfonamide	608.7013	CCCC1(CC(=C(C(=O)O1)C(CC)C2=CC(=CC=C2)NS(=O)(=O)C3=NC=C(C=C3)C(F)(F)F)O)CCC4=CC=CC=C4
CIDs54750397	N-[3-[1,2,2,3,3,3-hexadeuterio-1-(4-hydroxy-6-keto-2-phenethyl-2-propyl-3H-pyran-5-yl)propyl]phenyl]-5-(trifluoromethyl)pyridine-2-sulfonamide	608.7013	CCCC1(CC(=C(C(=O)O1)C(CC)C2=CC(=CC=C2)NS(=O)(=O)C3=NC=C(C=C3)C(F)(F)F)O)CCC4=CC=CC=C4
CIDs54750398	N-[2,3,4,6-tetradeuterio-5-[1-(4-hydroxy-6-keto-2-phenethyl-2-propyl-3H-pyran-5-yl)propyl]phenyl]-5-(trifluoromethyl)pyridine-2-sulfonamide	606.688977	CCCC1(CC(=C(C(=O)O1)C(CC)C2=CC(=CC=C2)NS(=O)(=O)C3=NC=C(C=C3)C(F)(F)F)O)CCC4=CC=CC=C4
CIDs54750399	3,4,6-trideuterio-N-[3-[1-(4-hydroxy-6-keto-2-phenethyl-2-propyl-3H-pyran-5-yl)propyl]phenyl]-5-(trifluoromethyl)pyridine-2-sulfonamide	605.682815	CCCC1(CC(=C(C(=O)O1)C(CC)C2=CC(=CC=C2)NS(=O)(=O)C3=NC=C(C=C3)C(F)(F)F)O)CCC4=CC=CC=C4
CIDs54750400	N-[3-[1-[4-hydroxy-6-oxo-2-[2-(2,3,4,5,6-pentadeuteriophenyl)ethyl]-2-propyl-3H-pyran-5-yl]propyl]phenyl]-5-(trifluoromethyl)pyridine-2-sulfonamide	607.695138	CCCC1(CC(=C(C(=O)O1)C(CC)C2=CC(=CC=C2)NS(=O)(=O)C3=NC=C(C=C3)C(F)(F)F)O)CCC4=CC=CC=C4
CIDs54750401	N-[3-[1-(5,5-dideuterio-4-hydroxy-2-keto-6-phenethyl-6-propyl-pyran-3-yl)propyl]phenyl]-5-(trifluoromethyl)pyridine-2-sulfonamide	604.676653	CCCC1(CC(=C(C(=O)O1)C(CC)C2=CC(=CC=C2)NS(=O)(=O)C3=NC=C(C=C3)C(F)(F)F)O)CCC4=CC=CC=C4
CIDs54750603	(4R,4aR,5S,5aS,6S,12aS)-4-(dimethylamino)-1,5,6,10,11,12a-hexahydroxy-6-methyl-3,12-dioxo-4,4a,5,5a-tetrahydrotetracene-2-carboxamide	460.43396	CC1(C2C(C3C(C(=O)C(=C(C3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C)O)O
CIDs54750605	(4S,4aR,5S,5aS,6S,12aS)-4-(dimethylamino)-1,5,6,10,11,12a-hexahydroxy-6-methyl-3,12-dioxo-4,4a,5,5a-tetrahydrotetracene-2-carboxamide	460.43396	CC1(C2C(C3C(C(=O)C(=C(C3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C)O)O
CIDs54750607	(4R,4aS,5S,5aS,6S,12aS)-4-(dimethylamino)-1,5,6,10,11,12a-hexahydroxy-6-methyl-3,12-dioxo-4,4a,5,5a-tetrahydrotetracene-2-carboxamide	460.43396	CC1(C2C(C3C(C(=O)C(=C(C3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C)O)O
CIDs54750609	(4S,4aS,5S,5aS,6S,12aS)-4-(dimethylamino)-1,5,6,10,11,12a-hexahydroxy-6-methyl-3,12-dioxo-4,4a,5,5a-tetrahydrotetracene-2-carboxamide	460.43396	CC1(C2C(C3C(C(=O)C(=C(C3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C)O)O
CIDs54751637	(4S,4aR,5aR,12aR)-4-(dimethylamino)-1,5,10,11,12a-pentahydroxy-6-methyl-3,12-dioxo-4a,5,5a,6-tetrahydro-4H-tetracene-2-carboxamide	444.43456	CC1C2C(C3C(C(=O)C(=C(C3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C)O
CIDs54751643	(4S,4aS,5aS,12aR)-7-chloro-4-(dimethylamino)-1,6,10,11,12a-pentahydroxy-3,12-dioxo-4a,5,5a,6-tetrahydro-4H-tetracene-2-carboxamide	464.85304	CN(C)C1C2CC3C(C4=C(C=CC(=C4C(=C3C(=O)C2(C(=C(C1=O)C(=O)N)O)O)O)O)Cl)O
CIDs54752018	SCHEMBL12543934	526.719832	CC1(C2C1C(N(C2)C(=O)C(C(C)(C)C)NC(=O)NC(C)(C)C)C(=O)NC(CC3CCC3)C(=O)C(=O)N)C
CIDs54752019	SCHEMBL12691159	528.732156	CC1(C2C1C(N(C2)C(=O)C(C(C)(C)C)NC(=O)NC(C)(C)C)C(=O)NC(CC3CCC3)C(=O)C(=O)N)C
CIDs54752191	SCHEMBL12543515	525.713671	CC1(C2C1C(N(C2)C(=O)C(C(C)(C)C)NC(=O)NC(C)(C)C)C(=O)NC(CC3CCC3)C(=O)C(=O)N)C
CIDs54752192	(1R,2S,5S)-N-[3-amino-1-(cyclobutylmethyl)-2,3-dioxo-propyl]-6,6-dimethyl-3-[(2S)-4,4,4-trideuterio-2-[[2,2,2-trideuterio-1,1-bis(trideuteriomethyl)ethyl]carbamoylamino]-3,3-bis(trideuteriomethyl)butanoyl]-3-azabicyclo[3.1.0]hexane-2-carboxamide	537.787612	CC1(C2C1C(N(C2)C(=O)C(C(C)(C)C)NC(=O)NC(C)(C)C)C(=O)NC(CC3CCC3)C(=O)C(=O)N)C
CIDs54752358	(1R,2S,5S)-N-[4-amino-1,1-dideuterio-1-(1,2,2,3,3,4,4-heptadeuteriocyclobutyl)-3,4-dioxobutan-2-yl]-3-[(2S)-2-(tert-butylcarbamoylamino)-3,3-dimethylbutanoyl]-6,6-bis(trideuteriomethyl)-3-azabicyclo[3.1.0]hexane-2-carboxamide	534.769127	CC1(C2C1C(N(C2)C(=O)C(C(C)(C)C)NC(=O)NC(C)(C)C)C(=O)NC(CC3CCC3)C(=O)C(=O)N)C
CIDs54753015	[(1S,3R,7S,8S,8aR)-8-[2-[(2R,4R)-4-hydroxy-6-oxooxan-2-yl]ethyl]-3,7-dimethyl-1,2,3,7,8,8a-hexahydronaphthalen-1-yl] (2S)-2-methyl-2-(trideuteriomethyl)butanoate	421.584705	CCC(C)(C)C(=O)OC1CC(C=C2C1C(C(C=C2)C)CCC3CC(CC(=O)O3)O)C
CIDs54753346	[5-[4-[3-chloro-4-(3-fluoranylbenzyl)oxy-anilino]quinazolin-6-yl]-2-furyl]methyl-(2-mesylethyl)amine	580.060078	CS(=O)(=O)CCNCC1=CC=C(O1)C2=CC3=C(C=C2)N=CN=C3NC4=CC(=C(C=C4)OCC5=CC(=CC=C5)F)Cl
CIDs54767916	ombitasvir	894.10908	CC(C)C(C(=O)N1CCCC1C(=O)NC2=CC=C(C=C2)C3CCC(N3C4=CC=C(C=C4)C(C)(C)C)C5=CC=C(C=C5)NC(=O)C6CCCN6C(=O)C(C(C)C)NC(=O)OC)NC(=O)OC
CIDs54772197	(Z)-3,3,4,4-tetradeuterio-7-[(1R,2R,3R,5S)-3,5-dihydroxy-2-[(E,3S)-3-hydroxy-5-phenylpent-1-enyl]cyclopentyl]-N-ethylhept-5-enamide	419.590227	CCNC(=O)CCCC=CCC1C(CC(C1C=CC(CCC2=CC=CC=C2)O)O)O
CIDs55284040	AKOS006347761	60.083814	C(CO)N
CIDs55291296	AKOS006365479	80.052712	C(CS)N
CIDs55291395	AKOS006365697	88.093914	C(CN)C(=O)O
CIDs55291455	AKOS006365810	116.147074	CC(C)C(C(=O)O)N
CIDs56593254	SCHEMBL12608971	432.5928	CC(C)OC(=O)CCCC=CCC1C(CC(C1CCC(CCC2=CC=CC=C2)O)O)O
CIDs56603652	NE42659	875.09276	CCC(C)C1C(CCC2(O1)CC3CC(O2)CC=C(C(C(C=CC=C4COC5C4(C(C=C(C5O)C)C(=O)O3)O)C)OC6CC(C(C(O6)C)OC7CC(C(C(O7)C)O)OC)OC)C)C
CIDs56603655	pegaptanib	541.572622	COCCOC(=O)NCCCCC(C(=O)NCCCCCCCOP(=O)(C)O)NC(=O)OCCOC
CIDs56604922	SCHEMBL14135286	444.50759	CC1CC2C3CC(C4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)SCF)O)C)O)F)C)F
CIDs56605657	1-(1,1-dideuteriopropan-2-ylamino)-3-(2-prop-2-enoxyphenoxy)propan-2-ol	267.360344	CC(C)NCC(COC1=CC=CC=C1OCC=C)O
CIDs56606308	(2R)-N,N,2-trideuterio-1-phenylpropan-2-amine	138.224705	CC(CC1=CC=CC=C1)N
CIDs56607907	deuterio-isopropyl-[1,1,2-trideuterio-2-deuteriooxy-3-(1-naphthoxy)propyl]amine	264.374249	CC(C)NCC(COC1=CC=CC2=CC=CC=C21)O
CIDs56608204	(2S)-2-(ditritioamino)-3-[4-(4-hydroxy-3,5-diiodo-2-tritiophenoxy)-3,5-diiodo-2-tritiophenyl]-2,3,3-tritritiopropanoic acid	790.926785	C1=C(C=C(C(=C1I)OC2=CC(=C(C(=C2)I)O)I)I)CC(C(=O)O)N
CIDs56609281	(4R)-4-[(3R,7R,8S,9S,10S,13R,14S,17R)-3,7-dihydroxy-10,13-dimethyl-2,3,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydro-1H-cyclopenta[a]phenanthren-17-yl]valeric acid	392.572	CC(CCC(=O)O)C1CCC2C1(CCC3C2C(CC4C3(CCC(C4)O)C)O)C
CIDs56609457	AKOS015892748	470.68384	CC1(C2CCC3(C(C2(CCC1O)C)C(=O)C=C4C3(CCC5(C4CC(CC5)(C)C(=O)O)C)C)C)C
CIDs56610992	(8R,9S,13S,14S)-2-deuterio-3-deuteriooxy-13-methyl-7,8,9,11,12,14,15,16-octahydro-6H-cyclopenta[a]phenanthren-17-one	272.378404	CC12CCC3C(C1CCC2=O)CCC4=C3C=CC(=C4)O
CIDs56611226	(4R)-4-[(3R,7R,8S,9S,10S,13R,14S,17R)-1,1-dideuterio-3,7-dihydroxy-10,13-dimethyl-2,3,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydrocyclopenta[a]phenanthren-17-yl]valeric acid	394.584324	CC(CCC(=O)O)C1CCC2C1(CCC3C2C(CC4C3(CCC(C4)O)C)O)C
CIDs56612230	(2S)-6-amino-2,3,3,4,4-pentadeuterio-2-(dideuterioamino)hexanoic acid	153.230692	C(CCN)CC(C(=O)O)N
CIDs56612429	(4R)-4-[(3S,5R,7R,10S,12S,13R,17R)-3,7,12-trihydroxy-10,13-dimethyl-2,3,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydro-1H-cyclopenta[a]phenanthren-17-yl]valeric acid	410.563942	CC(CCC(=O)O)C1CCC2C1(C(CC3C2C(CC4C3(CCC(C4)O)C)O)O)C
CIDs56613267	9-fluoro-16-hydroxyprednisolone	394.433883	CC12CC(C3(C(C1CC(C2(C(=O)CO)O)O)CCC4=CC(=O)C=CC43C)F)O
CIDs56613336	(8R,9S,13S,14S)-6,7-dideuterio-3-hydroxy-13-methyl-7,8,9,11,12,14,15,16-octahydro-6H-cyclopenta[a]phenanthren-17-one	272.378404	CC12CCC3C(C1CCC2=O)CCC4=C3C=CC(=C4)O
CIDs56613523	tyrosine-d4	185.213187	C1=CC(=CC=C1CC(C(=O)O)N)O
CIDs56614491	(2S)-N,N,2-trideuterio-1-phenylpropan-2-amine	138.224705	CC(CC1=CC=CC=C1)N
CIDs56614803	Cortisol sodium	362.4599	CC12CCC(=O)C=C1CCC3C2C(CC4(C3CCC4(C(=O)CO)O)C)O
CIDs56614820	3-benzhydryloxy-8-(trideuteriomethyl)-8-azabicyclo[3.2.1]octane	310.447785	CN1C2CCC1CC(C2)OC(C3=CC=CC=C3)C4=CC=CC=C4
CIDs56614881	prednisone lead	358.42814	CC12CC(=O)C3C(C1CCC2(C(=O)CO)O)CCC4=CC(=O)C=CC34C
CIDs56615578	(2S)-2,3,3-trideuterio-3-(2-deuterio-4-hydroxyphenyl)-2-(dideuterioamino)propanoic acid	187.225511	C1=CC(=CC=C1CC(C(=O)O)N)O
CIDs56616853	(8S,9S,10R,11S,13S,14S,17R)-1,2,2-trideuterio-17-glycoloyl-11,17-dihydroxy-10,13-dimethyl-1,6,7,8,9,11,12,14,15,16-decahydrocyclopenta[a]phenanthren-3-one	365.478385	CC12CCC(=O)C=C1CCC3C2C(CC4(C3CCC4(C(=O)CO)O)C)O
CIDs56617616	deuterio (2S)-2-amino-3-phenylpropanoate	166.195302	C1=CC=C(C=C1)CC(C(=O)O)N
CIDs56618320	SCHEMBL7279008	430.53716	CCOC(=O)C(CCC1=CC=CC=C1)NC(C)C(=O)N2C3CCCCC3CC2C(=O)O
CIDs56619059	(8R,9S,10R,13S,14S,17S)-17-hydroxy-13-methyl-10-(trideuteriomethyl)-1,2,6,7,8,9,11,12,14,15,16,17-dodecahydrocyclopenta[a]phenanthren-3-one	291.442905	CC12CCC3C(C1CCC2O)CCC4=CC(=O)CCC34C
CIDs56619678	cortisol-13C(4	366.430519	CC12CCC(=O)C=C1CCC3C2C(CC4(C3CCC4(C(=O)CO)O)C)O
CIDs56619853	estrone sodium	270.36608	CC12CCC3C(C1CCC2=O)CCC4=C3C=CC(=C4)O
CIDs56620595	EDTA-T	294.250749	C(CN(CC(=O)O)CC(=O)O)N(CC(=O)O)CC(=O)O
CIDs56621135	1,1,2-trideuterio-3-(deuteriomethyl)-7-methyl-9-(2,6,6-trimethylcyclohexen-1-yl)nona-2,4,6,8-tetraen-1-ol	290.476247	CC1=C(C(CCC1)(C)C)C=CC(=CC=CC(=CCO)C)C
CIDs56622115	(2S,3R,4S,5S,6R)-6-deuterio-6-[dideuterio(hydroxy)methyl]oxane-2,3,4,5-tetrol	183.174365	C(C1C(C(C(C(O1)O)O)O)O)O
CIDs56623029	(2R)-3-deuteriooxypropane-1,2-diol	93.099982	C(C(CO)O)O
CIDs56623902	amphetamine-d3	138.224705	CC(CC1=CC=CC=C1)N
CIDs56624128	(3R)-2-amino-3-deuterio-succinic acid	134.108842	C(C(C(=O)O)N)C(=O)O
CIDs56624459	alanine-d4	93.117827	CC(C(=O)O)N
CIDs56624791	estradiol-platinum(II	272.38196	CC12CCC3C(C1CCC2O)CCC4=C3C=CC(=C4)O
CIDs56625105	cholic acid-d4	412.596047	CC(CCC(=O)O)C1CCC2C1(C(CC3C2C(CC4C3(CCC(C4)O)C)O)O)C
CIDs56625880	choline-d(9	113.226216	C[N+](C)(C)CCO
CIDs56625892	cortisone-13C(4	364.414639	CC12CCC(=O)C=C1CCC3C2C(=O)CC4(C3CCC4(C(=O)CO)O)C
CIDs56626496	(8R,9R,10R,13S,17R)-17-glycoloyl-11,17-dihydroxy-6,10,13-trimethyl-7,8,9,11,12,14,15,16-octahydro-6H-cyclopenta[a]phenanthren-3-one	374.4706	CC1CC2C3CCC(C3(CC(C2C4(C1=CC(=O)C=C4)C)O)C)(C(=O)CO)O
CIDs56627169	dexamethasone, dexamethasone sodium phosphate	392.461063	CC1CC2C3CCC4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)CO)O)C)O)F)C
CIDs56628400	sucrose-D20	362.419716	C(C1C(C(C(C(O1)OC2(C(C(C(O2)CO)O)O)CO)O)O)O)O
CIDs56629277	bis[3-[(1R,2S)-6,7-dimethoxy-2-methyl-1-[(3,4,5-trimethoxyphenyl)methyl]-3,4-dihydro-1H-isoquinolin-2-ium-2-yl]propyl] oct-4-enedioate	1029.2608	C[N+]1(CCC2=CC(=C(C=C2C1CC3=CC(=C(C(=C3)OC)OC)OC)OC)OC)CCCOC(=O)CCC=CCCC(=O)OCCC[N+]4(CCC5=CC(=C(C=C5C4CC6=CC(=C(C(=C6)OC)OC)OC)OC)OC)C
CIDs56630443	serine-d3	108.111065	C(C(C(=O)O)N)O
CIDs56630985	EDTAD	293.248802	C(CN(CC(=O)O)CC(=O)O)N(CC(=O)O)CC(=O)O
CIDs56632159	SCHEMBL887976	155.187207	CC(=O)NC1=CC=C(C=C1)O
CIDs56634323	phenylalanine-d5	170.219949	C1=CC=C(C=C1)CC(C(=O)O)N
CIDs56635536	N,N,1,1,1,2,3,3-octadeuterio-3-(2,3,4-trideuteriophenyl)propan-2-amine	146.274	CC(CC1=CC=CC=C1)N
CIDs56635598	hydrocortisone)-sodium	362.4599	CC12CCC(=O)C=C1CCC3C2C(CC4(C3CCC4(C(=O)CO)O)C)O
CIDs56636932	1,1,2-trideuteriopropane-1,2,3-triol	95.112305	C(C(CO)O)O
CIDs56636999	N-deuterio-N-(2,3-dideuterio-4-hydroxyphenyl)acetamide	154.181045	CC(=O)NC1=CC=C(C=C1)O
CIDs56638524	glutamate-d5	152.160069	C(CC(=O)O)C(C(=O)O)N
CIDs56638886	deuterio (3R,5R)-7-[(1S,2S,6S,8S,8aR)-6-hydroxy-2-methyl-8-[(2S)-2-methylbutanoyl]oxy-1,2,6,7,8,8a-hexahydronaphthalen-1-yl]-2,2,3-trideuterio-3-deuteriooxy-5-hydroxyheptanoate	429.558549	CCC(C)C(=O)OC1CC(C=C2C1C(C(C=C2)C)CCC(CC(CC(=O)O)O)O)O
CIDs56640006	(4E,6E,8E,10E,12E,14E,16E)-3-[(3R,4R,5S,6S)-4-amino-3,5-dihydroxy-6-methyloxan-2-yl]oxy-19,25,27,30,31,33,35,37-octahydroxy-18,20,21-trimethyl-23-oxo-22,39-dioxabicyclo[33.3.1]nonatriaconta-4,6,8,10,12,14,16-heptaene-38-carboxylic acid	924.07902	CC1C=CC=CC=CC=CC=CC=CC=CC(CC2C(C(CC(O2)(CC(CC(C(CCC(CC(CC(=O)OC(C(C1O)C)C)O)O)O)O)O)O)O)C(=O)O)OC3C(C(C(C(O3)C)O)N)O
CIDs56643799	magnesium 24	23.985042	[Mg]
CIDs56649450	NVP-BYL719	441.47049	CC1=C(SC(=N1)NC(=O)N2CCCC2C(=O)N)C3=CC(=NC=C3)C(C)(C)C(F)(F)F
CIDs56649692	RPX7009	297.13514	B1(C(CCC(O1)CC(=O)O)NC(=O)CC2=CC=CS2)O
CIDs56650642	(1S,3S,5S)-2-[(2S)-2-(3-deuteriooxy-1-adamantyl)-2-(dideuterioamino)acetyl]-2-azabicyclo[3.1.0]hexane-3-carbonitrile	318.428485	C1C2CC2N(C1C#N)C(=O)C(C34CC5CC(C3)CC(C5)(C4)O)N
CIDs56661244	CHEMBL1790329	980.162	CCC(C)C1C(=O)NC(C(=O)NC(C(=O)NC(CSSCC(C(=O)NC(C(=O)N1)CC2=CC=C(C=C2)O)N)C(=O)N3CCCC3C(=O)NC(CC(C)C)C(=O)NCC(=O)N)CC(=O)N)C(C)O
CIDs56671558	2-[4-[2-[[(1R)-2-[[(7S,10S,13R,16S,19R)-10-(4-aminobutyl)-16-(4-hydroxybenzyl)-7-[(1S)-1-hydroxyethyl]-4-[[(1R,2S)-2-hydroxy-1-methylol-propyl]carbamoyl]-13-(1H-indol-3-ylmethyl)-6,9,12,15,18-pentaketo-1,2-dithia-5,8,11,14,17-pentazacycloeicos-19-yl]amino]-1-benzyl-2-keto-ethyl]amino]-2-keto-ethyl]-7,10-bis(carboxymethyl)-1,4,7,10-tetrazacyclododec-1-yl]acetic acid	1421.63898	CC(C1C(=O)NC(CSSCC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N1)CCCCN)CC2=CNC3=CC=CC=C32)CC4=CC=C(C=C4)O)NC(=O)C(CC5=CC=CC=C5)NC(=O)CN6CCN(CCN(CCN(CC6)CC(=O)O)CC(=O)O)CC(=O)O)C(=O)NC(CO)C(C)O)O
CIDs56671814	S)-crizotinib	450.336683	CC(C1=C(C=CC(=C1Cl)F)Cl)OC2=C(N=CC(=C2)C3=CN(N=C3)C4CCNCC4)N
CIDs56675666	CHEMBL1835955	705.63342	CCC(C)N1C(=O)N(C=N1)C2=CC=C(C=C2)N3CCN(CC3)C4=CC=C(C=C4)OCC5COC(O5)(CN6C=NC=N6)C7=C(C=C(C=C7)Cl)Cl
CIDs56682298	CHEMBL1835954	705.63342	CCC(C)N1C(=O)N(C=N1)C2=CC=C(C=C2)N3CCN(CC3)C4=CC=C(C=C4)OCC5COC(O5)(CN6C=NC=N6)C7=C(C=C(C=C7)Cl)Cl
CIDs56729336	MolPort-019-852-884	288.42442	CC12CCC3C(C1CCC2=O)CC=C4C3(CCC(C4)O)C
